görüşmekte	O
idiler	O
.	O

Turkey	B-GPE
,	O
ABD'nin	B-GPE
Teksas	I-GPE
eyaletinde	O
Hall	B-GPE
İdari	O
Bölgesi'ne	O
(	O
Hall	B-GPE
County	I-GPE
)	O
bağlı	O
bulunan	O
şehirlerden	O
biridir	O
.	O

Turkey	B-GPE
,	O
ABD'de	B-GPE
aynı	O
adı	O
taşıyan	O
üç	B-CARDINAL
şehirden	O
birisidir	O
.	O

El	B-GPE
Paso	I-GPE
,	O
ABD'nin	B-GPE
Texas	I-GPE
eyaletinin	O
en	O
büyük	O
kentlerinden	O
bir	O
ve	O
El	B-GPE
Paso	I-GPE
,	O
Texas	B-GPE
Kontlugu	I-GPE
(	O
county	O
)	O
merkezidir	O
.	O

El	B-GPE
Paso	I-GPE
ABD	B-GPE
Meksika	B-GPE
suluslarasi	O
sinir	O
olan	O
Rio	B-LOC
Grande	I-LOC
Nehri	I-LOC
uzerindedir	O
.	O

El	B-GPE
Paso	I-GPE
Metropoliten	O
Bolgesi	O
ile	O
Las	B-GPE
Crucas	I-GPE
adli	O
varoalr	O
ise	O
birlikte	O
"	O
El	O
Paso	I-FAC
La	I-FAC
Cruces	I-FAC
Istatistiksel	O
Bolgesi	I-FAC
(	O
CSA	O
)	O
"	O
i	O
olusturular	O
ve	O
bu	O
istaistiksel	O
bolgenin	O
2012	B-DATE
nufus	O
tahminie	O
gore	O
1045,180	B-CARDINAL
kisi	O
nufusu	O
bulunmakatdir	O
.	O

Rio	B-LOC
Granda	I-LOC
Nehri	I-LOC
uzerindeki	O
sinirda	O
bir	O
tarafta	O
ABD'de	B-GPE
bulunan	O
El	B-GPE
Paso	I-GPE
sehir	O
ve	O
karisin	O
Meksika	B-GPE
siniri	O
icinde	O
ise	O
Juarez	B-GPE
bulunmaktadir	O
.	O

El	B-PERSON
Paso	I-PERSON
Jurez	I-PERSON
Muktipleks	O
bolgesi	O
Dunya'nin	O
Bati	O
yarikuresinde	O
en	O
buyuk	O
iki	B-CARDINAL
lisanli	O
iki	B-CARDINAL
uluslu	O
nufusu	O
ve	O
emekci	O
sayisini	O
teskil	O
etmektedir	O
.	O

El	B-GPE
Paso	I-GPE
,	O
Meksikalıların	B-NORP
en	O
yoğun	O
olduğu	O
şehirlerden	O
biridir	O
.	O

Çünkü	O
o	O
dönemde	O
,	O
çoğu	O
kumarbaz	O
,	O
silahçı	O
,	O
hırsız	O
,	O
at	O
kaçıran	O
,	O
katil	O
,	O
rahip	O
ve	O
Çinli	B-NORP
ray	O
mühendisi	O
,	O
az	O
bilinen	O
bir	O
Teksas	B-GPE
şehri	O
olan	O
El	B-GPE
Paso'ya	I-GPE
göç	O
etmiştir	O
.	O

Yukarıdan	O
çöl	O
gibi	O
görünen	O
El	B-GPE
Paso	I-GPE
,	O
düz	O
şehir	O
görünümüyle	O
dağlık	O
bir	O
bölgede	O
konumlanmıştır	O
.	O

Chihuahuan	B-LOC
Çölü	I-LOC
tarafından	O
sarılmış	O
durumdaki	O
El	B-GPE
Paso	I-GPE
,	O
yazın	O
çok	O
sıcak	O
ve	O
kurak	O
,	O
kışın	O
ılık	O
ve	O
yağışlı	O
bir	O
iklime	O
sahiptir	O
.	O

El	B-PERSON
Paso	I-PERSON
ismi	O
,	O
İngilizcede	B-LANGUAGE
"	O
The	B-WORK_OF_ART
Passage	I-WORK_OF_ART
"	O
,	O
yani	O
geçiş	O
anlamındadır	O
.	O

Bu	O
ismin	O
konulmasının	O
nedeni	O
,	O
eski	O
zamanlarda	O
El	B-GPE
Paso'nun	I-FAC
Amerika	B-GPE
Meksika	I-GPE
geçişinin	O
en	O
yoğun	O
bölge	O
olmasıydı	O
.	O

El	B-PERSON
Paso'nin	I-PERSON
resmen	O
6	B-CARDINAL
tane	O
kardeş	O
şehri	O
vardır	O
:	O
,	O
,	O
,	O
,	O
,	O
.	O

Chillicothe	B-GPE
,	O
ABD'nin	B-GPE
Teksas	I-GPE
eyaletinde	O
Hardeman	B-GPE
İdari	O
Bölgesi'ne	O
(	O
Hardeman	B-GPE
County	I-GPE
)	O
bağlı	O
bulunan	O
şehirlerden	O
biridir	O
.	O

En	O
son	O
zirve	O
9	B-DATE
Eylül	I-DATE
2007'de	I-DATE
Avustralya'nın	B-GPE
Sydney	I-GPE
kentinde	O
yapılmıştır	O
.	O

Bronşit	O
,	O
Bronchitis	O
Akciğerlere	O
giden	O
havayollarının	O
iç	O
yüzündeki	O
zarın	O
iltihaplanmasıdır	O
.	O

Akut	O
bronşit	O
ve	O
kronik	O
bronşit	O
olarak	O
iki	B-CARDINAL
çeşidi	O
vardır	O
.	O

Akut	O
bronşit	O
grip	O
gibi	O
hastalıklarla	O
beraber	O
görülebilirken	O
,	O
kronik	O
bronşit	O
daha	O
ciddi	O
bir	O
iltihaplanmadır	O
ve	O
mutlaka	O
tedavi	O
gerektirir	O
.	O

Akut	O
bronşit	O
:	O
Genellikle	O
grip	O
,	O
kızamık	O
,	O
boğmaca	O
veya	O
tifo	O
gibi	O
hastalıklar	O
sırasında	O
görülür	O
.	O

Hastalığın	O
başlangıcında	O
kuru	O
ve	O
ağrılı	O
öksürük	O
,	O
az	O
yapışkan	O
balgam	O
,	O
sonraları	O
sümüksü	O
cerahatli	O
balgam	O
ile	O
hafif	O
ateş	O
ve	O
halsizlik	O
görülür	O
.	O

Kronik	O
bronşit	O
:	O
Bu	O
çeşit	O
bronşitte	O
;	O
havayollarını	O
yağlayan	O
bezler	O
büyümüş	O
,	O
iç	O
yüzlerinde	O
bulunan	O
tüyler	O
görevini	O
yapamaz	O
olmuştur	O
.	O

Akut	O
bronşit	O
zamanında	O
tedavi	O
edilmezse	O
bu	O
zamanla	O
kronik	O
bronşite	O
dönuşebilir	O
.	O

Ayrıca	O
her	O
iki	B-CARDINAL
bronşitte	O
de	O
yapılacak	O
ilk	B-ORDINAL
iş	O
eğer	O
içiliyorsa	O
sigarayı	O
bırakıp	O
istirahat	O
etmektir	O
.	O

Bronşit	O
:	O
Akciğerde	O
havayollarının	O
bir	O
zarının	O
iltihap	O
kapmasıdır	O
.	O

Afyonkarahisar	B-GPE
,	O
aynı	O
isimli	O
ilin	O
merkezidir	O
.	O

Mermercilik	O
ve	O
gıda	O
sektöründe	O
Türkiye	B-GPE
içinde	O
ve	O
dışında	O
isim	O
yapmıştır	O
.	O

Ayrıca	O
,	O
Afyonkarahisar'da	B-GPE
Türk	B-NORP
tarihine	O
yön	O
veren	O
önemli	O
isimlerin	O
türbeleri	O
ve	O
mezarları	O
da	O
bulunur	O
.	O

Mevlevi	O
büyüklerine	O
ait	O
12	B-CARDINAL
sanduka	O
mezar	O
ile	O
Selçuklu	B-NORP
devlet	O
adamlarından	O
Sahip	B-PERSON
Ata	I-PERSON
Fahrettin	O
Ali'nin	I-PERSON
soyundan	O
olan	O
15	B-CARDINAL
kişinin	O
mezarı	O
da	O
Afyonkarahisar'da	B-GPE
bulunuyor	O
.	O

Afyonkarahisar	B-GPE
mermer	I-FAC
tesisleri	O
ile	O
,	O
2005	B-DATE
yılı	I-DATE
itibariyle	O
büyüklü	O
küçüklü	O
356	B-CARDINAL
mermer	O
işletmesinin	O
faaliyet	O
gösterdiği	O
Afyonkarahisar'da	B-GPE
,	O
zengin	O
ve	O
kaliteli	O
mermer	O
yataklarının	O
işletilmesi	O
ve	O
işlenmesi	O
,	O
sektörün	O
hızla	O
gelişmesini	O
sağlamıştır	O
.	O

Afyonkarahisar	B-GPE
konumuna	O
ve	O
nüfusuna	O
oranla	O
çevresindeki	O
illlere	O
göre	O
daha	O
az	O
sanayileşmiş	O
durumdadır	O
.	O

Ömer	B-PERSON
Gecek	I-PERSON
,	O
Hüdai	B-GPE
,	O
Heybeli	B-GPE
ve	O
Gazlıgöl	B-GPE
termal	O
alanları	O
Kültür	B-ORG
ve	I-ORG
Turizm	I-ORG
Bakanlığınca	I-ORG
Termal	O
Turizm	O
Alanı	O
olarak	O
ilan	O
edilmiştir	O
.	O

Bu	O
kapsamda	O
son	B-DATE
yıllarda	I-DATE
termal	O
turizme	O
yönelik	O
olarak	O
özel	O
sektör	O
tarafından	O
birçok	O
otel	O
ve	O
konaklama	O
yerleri	O
yapılarak	O
hizmete	O
girmiştır	O
.	O

Afyon	B-ORG
Kocatepe	I-ORG
Üniversitesi	I-ORG
,	O
Afyonkarahisar'da	B-GPE
toplam	O
üç	B-CARDINAL
yerleşke'de	O
eğitim	O
ve	O
öğretim	O
faaliyetlerini	O
sürdürmektedir	O
.	O

2007	I-DATE
akademik	I-DATE
yılında	I-DATE
üniversite	O
fakültelerinde	O
9453	B-CARDINAL
öğrenci	O
öğrenim	O
görmektedir	O
.	O

Bu	O
havaalanı	O
Türkiye'nin	B-GPE
4.	B-ORDINAL
büyük	O
havalimanıdır	O
.	O

,	O
İngiltere'nin	B-GPE
Peterborough	B-GPE
yerleşkesinde	O
bulunan	O
çok	O
amaçlı	O
bir	O
stadyum	O
.	O

Stadyum	O
Peterborough	B-ORG
United	I-ORG
takımının	O
iç	O
saha	O
maçları	O
için	O
hala	O
kullanılmaktadır	O
.	O

1913	B-DATE
yılında	I-DATE
hizmete	O
açılan	O
stadyum	O
,	O
15314	B-CARDINAL
koltuk	O
kapasitesine	O
sahiptir	O
.	O

London	B-FAC
Road	I-FAC
1913	B-DATE
yılında	I-DATE
inşa	O
edildiğinde	O
250	B-CARDINAL
seyirci	O
kapasitesine	O
sahip	O
tek	O
bir	O
tribünü	O
olan	O
bir	O
stadyumdu	O
.	O

Rio	B-LOC
Grande	I-LOC
Amerika	I-GPE
Birleşik	I-GPE
Devletleri'nde	I-GPE
bir	O
nehirdir	O
.	O

Kolorado	B-GPE
,	O
New	B-GPE
Meksico	I-GPE
ve	O
Teksas	B-GPE
eyaletlerinden	O
geçerek	O
Amerika	B-GPE
Birleşik	I-GPE
Devletleri	I-GPE
ile	O
Meksika	B-GPE
devletlerinin	O
sınırını	O
çizer	O
.	O

Rio	B-GPE
Grande	I-GPE
,	O
İspanyolca	B-LANGUAGE
"	O
Büyük	O
Nehir	O
"	O
anlamına	O
gelir	O
.	O

Oyuna	O
8	B-CARDINAL
yeni	O
harita	O
eklenmiş	O
,	O
oyunun	O
gerçekliği	O
artırılmıştır	O
.	O

Tanrının	I-ORG
Direniş	O
Ordusu	I-ORG
,	O
1987'de	B-DATE
oluşturulan	O
,	O
çoğunlukla	O
kuzey	O
Uganda'da	O
ve	O
Sudan'ın	B-GPE
bazı	O
bölgelerinde	O
operasyon	O
yapmakta	O
olan	O
isyancı	O
Hristiyan	B-NORP
bir	O
gerilla	O
ordusudur	O
.	O

Hillsboro	B-GPE
,	O
ABD'nin	B-GPE
Teksas	I-GPE
eyaletinde	O
Hill	B-GPE
İdari	O
Bölgesi'ne	O
(	O
Hill	B-GPE
County	O
)	O
bağlı	O
bulunan	O
şehirlerden	O
biridir	O
.	O

Aybek	B-GPE
,	O
Afganistan'ın	B-GPE
kuzeyinde	O
,	O
Samangan	B-GPE
Vilayeti'nin	I-GPE
yönetim	O
merkezi	O
olan	O
şehir	O
.	O

Aynı	O
zamanda	O
Samangan	B-GPE
Vilayeti'nin	I-GPE
aynı	O
isimli	O
Aybek	B-GPE
ilçesi'nin	O
de	O
yönetim	O
merkezi	O
olan	O
şehrin	O
2006	B-DATE
yılı	I-DATE
resmi	O
nüfusu	O
9000'dir	B-CARDINAL
.	O
Eski	O
çağlarda	O
kervanlar	O
için	O
bir	O
durak	O
yeri	O
olan	O
şehir	O
4.	B-DATE
ve	I-DATE
5.	I-DATE
yüzyılda	I-DATE
Budizm'in	O
önemli	O
merkezlerinden	O
birisiydi	O
.	O

Ralf	B-PERSON
Rudolf	I-PERSON
Möller	I-PERSON
(	O
d.	O
12	B-DATE
Ocak	I-DATE
1959	I-DATE
,	O
Recklinghausen	B-GPE
,	O
Almanya	B-GPE
)	O
,	O
Alman	B-NORP
asıllı	O
Amerika'lı	B-NORP
aktör	O
ve	O
vücut	O
geliştiricisi	O
.	O

Moeller	B-PERSON
Almanya'nın	I-GPE
Recklinghausen	B-GPE
kentinde	O
doğdu	O
.	O

Vücut	O
geliştirmeye	O
17	B-DATE
yaşında	I-DATE
başladı	O
1984'de	B-DATE
Almanya	B-GPE
şampiyonu	O
oldu	O
.	O

Aynı	O
zamanda	O
tüm	O
zamanların	O
en	O
uzun	O
boylu	O
vücut	O
geliştirme	O
şampiyonudur	O
(	O
197	B-CARDINAL
)	O
.	O
Moeller	B-PERSON
film	O
kariyerine	O
1989	B-DATE
yılında	B-DATE
Cyborg	B-WORK_OF_ART
filminde	O
aldığı	O
rol	O
ile	O
başladı	O
.	O

1933'te	B-DATE
Almanya'da	O
iktidara	O
gelen	O
Adolf	B-PERSON
Hitler	I-PERSON
,	O
Avusturya'nın	B-GPE
ilhakından	O
(	O
1938	B-DATE
)	O
sonra	O
"	O
bir	O
ulus	O
,	O
bir	O
devlet	O
"	O
politikasını	O
tam	O
anlamıyla	O
gerçekleştirebilmek	O
amacıyla	O
,	O
gözüni	O
Çekosloslovakya'ya	B-GPE
çevirmişti	O
.	O

35	B-CARDINAL
milyon	I-CARDINAL
Almanın	B-NORP
yaşadığı	O
Südetler	B-LOC
bölgesinde	O
,	O
Avusturya'da	B-GPE
olduğu	O
gibi	O
Naziler	B-NORP
boş	O
durmuyor	O
,	O
sürekli	O
karışıklıklar	O
çıkarıyorlardı	O
.	O

Bene	B-PERSON
Londra	B-GPE
ve	O
Paris'in	B-GPE
kararsızlığına	O
son	O
vermek	O
umuduyla	O
Lord	O
Runciman'ın	O
ülkedeki	O
durumu	O
yeniden	O
gözlemek	O
üzere	O
Prag'a	B-GPE
gelmesini	O
sağladı	O
.	O

Polonya'ya	B-GPE
Münih	B-EVENT
bunalımı	I-EVENT
sırasındaki	O
tutumunun	O
karşılığı	O
olarak	O
Teschen	O
Düklüğü	O
verildi	O
.	O

30	B-DATE
Kasım	I-DATE
1938'de	I-DATE
Emil	B-PERSON
Hcha	I-PERSON
cumhurbaşkanı	O
olurken	O
,	O
Çek	B-ORG
Köylü	I-ORG
Partisi	I-ORG
önderi	O
Rudolf	O
Beran	O
federal	O
hükümeti	O
kurmakla	O
görevlendirildi	O
.	O

Slovakya'daki	O
Slovak	O
Halkçı	O
Partisi	O
bütün	O
siyasal	O
grupları	O
kendi	O
bünyesinde	O
topladı	O
.	O

Hitler	B-PERSON
çeşitli	O
bahanelerle	O
ordusunu	O
Prag	B-GPE
üzerine	O
gönderdi	O
.	O

Tam	O
anlamıyla	O
yalnız	O
bırakılan	O
Çekoslovak	B-NORP
hükümeti	O
,	O
herhangi	O
bir	O
direnme	O
olduğu	O
takdirde	O
Prag	B-GPE
kentinin	O
havadan	O
bombardıman	O
edilip	O
yerle	O
bir	O
edileceği	O
tehdidi	O
karşısında	O
direnemedi	O
.	O

Bunalımın	O
Slovakya'nın	B-GPE
bağımsızlık	O
isteği	O
yüzünden	O
çıktığını	O
öne	O
süren	O
Britanya	B-GPE
ve	O
Fransa	B-GPE
,	O
bu	O
durumda	O
Çekoslovakya'ya	B-GPE
verdikleri	O
garantinin	O
işlemediğini	O
açıkladılar	O
.	O

I.	O
Abdurrahman	B-PERSON
İspanya'daki	B-GPE
Emevi	O
Kurtuba	O
Emirliğinin	O
kurucusudur	O
.	O

Abdurrahman	B-PERSON
10.	O
Emevi	B-PERSON
halifesi	O
Hişam	B-PERSON
bin	I-PERSON
Abdülmelik'in	I-PERSON
torunudur	O
.	O

Abbasiler'in	B-NORP
Emevileri	B-NORP
yenerek	O
halifeliği	O
ele	O
geçirdiği	O
750	B-DATE
yılında	O
Abdurrahman	B-PERSON
16	B-DATE
yaşındaydı	O
.	O

Ailesiyle	O
Şam'dan	B-GPE
kaçan	O
Abdurrahman	B-PERSON
Kuzey	B-LOC
Afrika	I-LOC
yoluyla	O
İspanya'ya	B-GPE
ulaşmıştır	O
.	O

İspanya'da	B-GPE
karaya	O
çıktığı	O
sanılan	O
Almuécar	B-GPE
kentinde	O
Abdurrahman'ın	O
bir	O
heykeli	O
bulunmaktadır	O
.	O

Abdurrahman	B-PERSON
788	B-DATE
yılında	I-DATE
Kurtuba'da	B-GPE
öldü	O
.	O

Monte	B-PERSON
Melkonyan	I-PERSON
,	O
Karabağ	B-EVENT
Savaşı	I-EVENT
sırasında	O
Ermenistan	B-ORG
Silahlı	I-ORG
Kuvvetleri'nin	I-ORG
desteğindeki	O
Ermeni	B-NORP
güçlerin	O
komutanı	O
ve	O
1980'li	B-DATE
yıllarda	I-DATE
ASALA'nın	B-ORG
elebaşlarından	O
biri	O
olmuştur	O
.	O

1980'li	B-DATE
yılların	I-DATE
ortalarında	O
ASALA	B-ORG
silahlı	O
örgütüne	O
üye	O
olduğu	O
zaman	O
,	O
Avrupa'da	B-LOC
birkaç	O
Türk	O
diplomata	O
karşı	O
çeşitli	O
saldırılarda	O
bulunmuş	O
ve	O
karıştığı	O
cinayetler	O
sonrasında	O
Fransa'da	B-GPE
tutuklanmış	O
ve	O
hapisaneye	O
gönderilmiştir	O
.	O

1989'da	B-DATE
serbest	O
bırakılan	O
Melkonyan	B-PERSON
,	O
daha	O
sonra	O
evleneceği	O
Seta	B-PERSON
ile	O
birlikte	O
birkaç	O
Avrupa	B-LOC
ülkesinde	O
bulunduktan	O
sonra	O
Ermenistan'ı	B-GPE
ziyaret	O
için	O
vize	O
almıştır	O
.	O

12	B-DATE
Haziran	I-DATE
1993'te	I-DATE
çatışmada	O
ölmüştür	O
.	O

Azerbaycan	B-ORG
ordusunda	O
görevli	O
asker	O
olan	O
İbad	B-PERSON
Hüseynov	I-PERSON
tarafından	O
öldürüldüğü	O
iddia	O
edilmektedir	O
.	O

Sultan	O
Abdurrahman	O
,	O
otuz	B-DATE
senelik	I-DATE
iktidarı	O
boyunca	O
,	O
memleketi	O
adaletle	O
yönetti	O
.	O

La	B-EVENT
Coubre	I-EVENT
patlaması	I-EVENT
,	O
4	B-DATE
Mart	I-DATE
1960	I-DATE
tarihinde	O
öğleden	O
sonra	I-TIME
saat	I-TIME
3:10	I-TIME
sularında	I-TIME
La	B-PRODUCT
Coubre	I-PRODUCT
silah	O
gemisi	O
Havana'da	B-GPE
boşaltılırken	O
infilak	O
etti	O
.	O

Görülen	O
o	O
ki	O
Tallapiedra	B-FAC
rıhtımına	I-FAC
doğrudan	O
boşaltma	O
kararını	O
Küba	B-ORG
Silahlı	I-ORG
Kuvvetler	I-ORG
in	O
başkanı	O
Raul	B-PERSON
Castro	I-PERSON
vermiştir	O
.	O

Güney	B-LOC
Endülüs'teki	I-GPE
isyancı	O
arap	B-NORP
derebeylerini	O
egemenliği	O
altına	O
aldı	O
.	O

Ama	O
958	B-DATE
959'da	I-DATE
Fatımiler'den	O
Cevher'in	O
karşı	O
saldırısı	O
sonunda	O
Abdurrahman'ın	O
elinde	O
yalnızca	O
Septe	O
ile	O
Tanca	O
kaldı	O
.	O

Deprem	O
mühendisliği	O
,	O
depremlerin	O
karakteristiklerini	O
inceleyen	O
bir	O
mühendislik	O
dalıdır	O
.	O

Deprem	O
riskinin	O
belirlenmesi	O
ve	O
depreme	O
dayanıklı	O
yapı	O
yapılmasını	O
amaçlayan	O
çok	O
disiplinli	O
mühendislik	O
dalıdır	O
.	O

Blur	B-ORG
,	O
İngiliz	B-NORP
müzik	O
grubu	O
.	O

Alternatif	O
rockun	O
önemli	O
temsilcilerindendir	O
.	O

Brit	B-NORP
pop'un	O
90'lı	B-DATE
yıllardaki	O
en	O
önemli	O
ve	O
başarılı	O
gruplarındandır	O
.	O

Çoğu	O
kişinin	O
"	O
Woo	I-WORK_OF_ART
Hoo	I-WORK_OF_ART
"	O
olarak	O
bildiği	O
"	O
Song	I-WORK_OF_ART
2	I-WORK_OF_ART
"	I-WORK_OF_ART
grubun	O
en	O
beğenilen	O
single'larından	O
biridir	O
.	O

Song	O
2'nun	O
adı	O
süresinin	O
2	B-TIME
dakika	I-TIME
olmasından	O
,	O
albümde	O
2.	B-ORDINAL
sırada	O
yer	O
almasından	O
geliyordu	O
.	O

Pars	O
köpek	O
balığı	O
,	O
Triakidae	O
familyasından	O
bir	O
köpek	O
balığı	O
türü	O
.	O

Pars	B-NORP
köpek	O
balığı	O
vivipardır	O
.	O

"	O
When	B-WORK_OF_ART
It	I-WORK_OF_ART
All	I-WORK_OF_ART
Falls	I-WORK_OF_ART
Apart	I-WORK_OF_ART
"	O
,	O
Avustralyalı	B-NORP
The	O
Veronicas	O
ikilisinin	O
The	B-WORK_OF_ART
Secret	I-WORK_OF_ART
Life	I-WORK_OF_ART
of	I-WORK_OF_ART
...	I-WORK_OF_ART
albümünden	O
bir	O
şarkı	O
.	O

Menard	B-GPE
,	O
ABD'nin	B-GPE
Teksas	I-GPE
eyaletinde	O
Menard	B-GPE
İdari	O
Bölgesi'ne	O
(	O
Menard	B-GPE
County	O
)	O
bağlı	O
bulunan	O
ve	O
bölgenin	O
yönetim	O
merkezi	O
olan	O
şehirdir	O
.	O

2000	B-DATE
nüfus	O
sayımına	O
göre	O
popülasyonu	O
1653	B-CARDINAL
kişidir	O
.	O

II.	B-ORDINAL
Mahmut	B-PERSON
ve	O
Pertevniyal	B-PERSON
Sultan'ın	I-PERSON
oğlu	O
,	O
Abdülmecid'in	B-PERSON
kardeşidir	O
.	O

Lubbock	B-GPE
Teksas	I-GPE
eyaletinin	I-GPE
11'inci	B-ORDINAL
büyük	O
şehridir	O
.	O

Kuzeybatı	B-LOC
Teksas'ta	I-GPE
tarihi	O
Llano	B-GPE
Estacado	I-GPE
bölgesinde	O
bulunur	O
.	O

Lubbock'ın	B-GPE
takma	O
adı	O
"	O
Göbekteki	O
şehir	O
"	O
dir	O
ve	O
bu	O
ismi	O
South	B-LOC
Plains	O
(	O
güney	O
ovaları	O
)	O
adı	O
verilen	O
bölgede	O
ekonomi	O
,	O
eğitim	O
ve	O
sağlık	O
hizmetlerinin	O
üst	O
düzeyde	O
bir	O
araya	O
getiren	O
yer	O
olmasıyla	O
hak	O
eder	O
.	O

Lubbock	B-GPE
Türkçede	B-LANGUAGE
Labık	B-GPE
diye	O
söylenir	O
.	O

Lubbock	B-GPE
bölgesi	O
adını	O
1876	B-DATE
yılında	I-DATE
,	O
bir	O
Amerika	I-ORG
Konfederasyonu	I-ORG
albayı	O
ve	O
Teksas	B-ORG
