1	I-LAW
,	I-LAW
§	I-LAW
69b	I-LAW
Abs.	I-LAW
1	I-LAW
Satz	I-LAW
3	I-LAW
,	I-LAW
§	I-LAW
69	I-LAW
Abs.	I-LAW
1	I-LAW
StGB	I-LAW
hat	O
keinen	O
Rechtsfehler	O
ergeben	O
;	O
der	O
Senat	O
hat	O
jedoch	O
den	O
Ausspruch	O
über	O
die	O
Sperre	O
für	O
die	O
Erteilung	O
einer	O
Fahrerlaubnis	O
wegen	O
eines	O
offensichtlichen	O
Schreibversehens	O
des	O
Landgerichts	O
neu	O
gefasst	O
und	O
um	O
das	O
Wort	O
"	O
nicht	O
"	O
ergänzt	O
.	O

2.	B-CARDINAL
Die	O
Entscheidung	O
des	O
Landgerichts	O
,	O
von	O
der	O
Unterbringung	O
des	O
Angeklagten	O
in	O
einer	O
Entziehungsanstalt	O
gemäß	O
§	B-LAW
64	I-LAW
StGB	I-LAW
abzusehen	O
,	O
begegnet	O
hingegen	O
durchgreifenden	O
rechtlichen	O
Bedenken	O
.	O

a	O
)	O
Nach	O
den	O
Feststellungen	O
des	O
Landgerichts	O
konsumierte	O
der	O
Angeklagte	O
"	O
nach	O
seinen	O
Angaben	O
"	O
zunächst	O
gelegentlich	O
und	O
seit	O
dem	O
Verlust	O
seines	O
Arbeitsplatzes	O
vor	O
etwa	B-DATE
eineinhalb	I-DATE
Jahren	I-DATE
zunehmend	O
Kokain	O
,	O
gelegentlich	O
auch	O
Heroin	O
und	O
vermehrt	O
Alkohol	O
,	O
ohne	O
dass	O
es	O
"	O
zu	O
einer	O
verfestigten	O
Regelmäßigkeit	O
gekommen	O
sei	O
"	O
.	O

In	O
finanziell	O
bedrängter	O
Lage	O
nutzte	O
er	O
seine	O
Kontakte	O
in	O
die	O
Betäubungsmittelszene	O
,	O
um	O
sich	O
als	O
Kurier	O
an	O
einem	O
größeren	O
Betäubungsmittelgeschäft	O
zu	O
beteiligen	O
.	O

Über	O
eine	O
zum	O
Führen	O
des	O
Kraftfahrzeugs	O
erforderliche	O
Fahrerlaubnis	O
verfügte	O
der	O
Angeklagte	O
nicht	O
.	O

Nach	O
seiner	O
Inhaftierung	O
stellte	O
er	O
"	O
nach	O
eigenen	O
Angaben	O
"	O
den	O
Konsum	O
von	O
Rauschmitteln	O
ein	O
;	O
ernsthafte	O
Entzugserscheinungen	O
habe	O
er	O
nicht	O
gehabt	O
.	O

Die	O
Strafkammer	O
hat	O
-	O
ohne	O
einen	O
Sachverständigen	O
beizuziehen	O
-	O
einen	O
Hang	O
des	O
Angeklagten	O
zum	O
übermäßigen	O
Konsum	O
von	O
Rauschmitteln	O
verneint	O
und	O
hierzu	O
ausgeführt	O
,	O
dass	O
unter	O
Berücksichtigung	O
der	O
"	O
weitgehend	O
vage	O
gebliebenen	O
Angaben	O
des	O
Angeklagten	O
"	O
dazu	O
nicht	O
mehr	O
als	O
eine	O
bloße	O
Neigung	O
zum	O
Betäubungsmittel-	O
und	O
Alkoholkonsum	O
erkennbar	O
sei	O
.	O

b	O
)	O
Zu	O
dem	O
Konsumverhalten	O
des	O
Angeklagten	O
fehlt	O
es	O
bereits	O
an	O
hinreichenden	O
Feststellungen	O
.	O

Die	O
Ausführungen	O
des	O
Landgerichts	O
lassen	O
zudem	O
besorgen	O
,	O
dass	O
es	O
seiner	O
Entscheidung	O
ein	O
fehlerhaftes	O
Verständnis	O
des	O
Begriffs	O
"	O
Hang	O
"	O
im	O
Sinne	O
des	O
§	B-LAW
64	I-LAW
StGB	I-LAW
zugrunde	O
gelegt	O
hat	O
.	O

aa	O
)	O
Hinsichtlich	O
des	O
Rauschmittelkonsums	O
des	O
Angeklagten	O
sind	O
die	O
Feststellungen	O
lückenhaft	O
,	O
weil	O
das	O
Urteil	O
insoweit	O
lediglich	O
mitteilt	O
,	O
wie	O
sich	O
der	O
Angeklagte	O
dazu	O
eingelassen	O
hat	O
;	O
es	O
fehlt	O
indes	O
an	O
einer	O
Darlegung	O
,	O
von	O
welchem	O
Ausmaß	O
des	O
Konsums	O
sich	O
die	O
Strafkammer	O
überzeugt	O
hat	O
.	O

Auch	O
im	O
Rahmen	O
der	O
Begründung	O
der	O
Maßregelentscheidung	O
verweist	O
die	O
Strafkammer	O
nur	O
auf	O
die	O
weitgehend	O
vage	O
gebliebenen	O
Angaben	O
des	O
Angeklagten	O
und	O
darauf	O
,	O
dass	O
er	O
diese	O
auf	O
Nachfrage	O
nicht	O
habe	O
ergänzen	O
wollen	O
,	O
ohne	O
hinreichende	O
eigene	O
Feststellungen	O
zu	O
treffen	O
.	O

bb	O
)	O
Für	O
die	O
Annahme	O
eines	O
Hangs	O
im	O
Sinne	O
des	O
§	B-LAW
64	I-LAW
StGB	I-LAW
ist	O
nach	O
ständiger	O
Rechtsprechung	O
ausreichend	O
eine	O
eingewurzelte	O
,	O
auf	O
psychische	O
Disposition	O
zurückgehende	O
oder	O
durch	O
Übung	O
erworbene	O
Neigung	O
,	O
immer	O
wieder	O
Rauschmittel	O
zu	O
konsumieren	O
,	O
wobei	O
diese	O
Neigung	O
noch	O
nicht	O
den	O
Grad	O
einer	O
physischen	O
Abhängigkeit	O
erreicht	O
haben	O
muss	O
.	O

Eine	O
die	O
aufgezeigten	O
rechtlichen	O
Maßstäbe	O
in	O
den	O
Blick	O
nehmende	O
Gesamtwürdigung	O
lässt	O
sich	O
dem	O
Urteil	O
nicht	O
entnehmen	O
.	O

Zudem	O
lässt	O
die	O
Erwägung	O
,	O
bei	O
dem	O
Angeklagten	O
sei	O
(	O
aufgrund	O
seiner	O
Angaben	O
)	O
nicht	O
mehr	O
als	O
eine	O
"	O
bloße	O
Neigung	O
zum	O
Betäubungsmittel-	O
und	O
Alkoholmissbrauch	O
"	O
erkennbar	O
geworden	O
,	O
besorgen	O
,	O
dass	O
die	O
Strafkammer	O
rechtsirrig	O
die	O
nach	O
der	O
mitgeteilten	O
Einlassung	O
des	O
Angeklagten	O
naheliegende	O
eingewurzelte	O
Neigung	O
,	O
immer	O
wieder	O
harte	O
Drogen	O
(	O
Kokain	O
und	O
Heroin	O
)	O
sowie	O
Alkohol	O
zu	O
konsumieren	O
,	O
als	O
nicht	O
ausreichend	O
erachtet	O
hat	O
.	O

Dieser	O
hat	O
(	O
unwiderlegt	O
)	O
angegeben	O
,	O
seit	O
längerer	O
Zeit	O
und	O
seit	O
eineinhalb	B-DATE
Jahren	I-DATE
zunehmend	O
Rauschmittel	O
konsumiert	O
zu	O
haben	O
,	O
und	O
stand	O
-	O
positiv	O
festgestellt	O
-	O
auch	O
zum	O
Tatzeitpunkt	O
"	O
in	O
den	O
für	O
ihn	O
üblichen	O
Bereichen	O
"	O
unter	O
dem	O
Einfluss	O
von	O
Kokain	O
,	O
Heroin	O
und	O
Alkohol	O
.	O

Angesichts	O
dieses	O
Konsumverhaltens	O
erscheint	O
der	O
Angeklagte	O
ersichtlich	O
sozial	O
gefährdet	O
und	O
-	O
wie	O
das	O
Fahren	O
unter	O
Einfluss	O
von	O
Rauschmitteln	O
und	O
die	O
Kuriertätigkeit	O
zeigen	O
-	O
gefährlich	O
.	O

Demgegenüber	O
kommt	O
dem	O
vom	O
Landgericht	O
hervorgehobenen	O
Fehlen	O
ernsthafter	O
Probleme	O
oder	O
Entzugserscheinungen	O
in	O
der	O
Untersuchungshaft	O
nur	O
eingeschränkte	O
Aussagekraft	O
zu	O
;	O
soweit	O
auf	O
die	O
Abstinenz	O
des	O
Angeklagten	O
nach	O
der	O
Inhaftierung	O
abgestellt	O
wird	O
,	O
ist	O
überdies	O
nicht	O
ersichtlich	O
,	O
dass	O
diese	O
als	O
vom	O
Angeklagten	O
ausgehend	O
zu	O
werten	O
ist	O
und	O
der	O
Annahme	O
eines	O
Hangs	O
entgegensteht	O
.	O

c	O
)	O
Auf	O
diesem	O
Rechtsfehler	O
beruht	O
das	O
Urteil	O
im	O
Hinblick	O
auf	O
die	O
unterbliebene	O
Anordnung	O
der	O
Unterbringung	O
in	O
der	O
Entziehungsanstalt	O
.	O

Angesichts	O
dessen	O
,	O
dass	O
der	O
Angeklagte	O
sich	O
in	O
finanziellen	O
Schwierigkeiten	O
befand	O
,	O
ist	O
es	O
wahrscheinlich	O
,	O
dass	O
er	O
die	O
Taten	O
jedenfalls	O
auch	O
begangen	O
hat	O
,	O
um	O
den	O
mitgeteilten	O
Eigenkonsum	O
befriedigen	O
zu	O
können	O
;	O
der	O
erforderliche	O
symptomatische	O
Zusammenhang	O
liegt	O
daher	O
nahe	O
.	O

Die	O
Begehung	O
weiterer	O
Betäubungsmitteldelikte	O
ist	O
nach	O
dem	O
geschilderten	O
Konsumverhalten	O
des	O
Angeklagten	O
nicht	O
ausgeschlossen	O
.	O

Gleiches	O
gilt	O
bezüglich	O
einer	O
hinreichend	O
konkreten	O
Erfolgsaussicht	O
der	O
Maßregel	O
für	O
den	O
bisher	O
nicht	O
therapierten	O
Angeklagten	O
.	O

I.	O
Die	O
Beklagte	O
unterhält	O
bundesweit	O
ein	O
Filialnetz	O
von	O
Drogeriemärkten	O
und	O
vertreibt	O
auch	O
Druckereiprodukte	O
wie	O
Poster	O
im	O
Internet	O
.	O

Sie	O
bot	O
am	O
21.	I-DATE
Dezember	I-DATE
2016	I-DATE
auf	O
ihrer	O
Internetseite	O
unter	O
anderem	O
Poster	O
mit	O
der	O
Preisangabe	O
"	O
ab	O
1,25	O
€	O
*	O
"	O
an	O
.	O

Der	O
Sternchenhinweis	O
wurde	O
in	O
der	O
Fußzeile	O
wie	O
folgt	O
erläutert	O
:	O

Unsere	O
Preisangaben	O
verstehen	O
sich	O
inklusive	O
gesetzlicher	O
Mehrwertsteuer	O
und	O
zuzüglich	O
ggf.	O
Versandkosten	O
gemäß	O
Preisliste	O
.	O

Personen	O
,	O
die	O
bei	O
der	O
Beklagten	O
bestellen	O
,	O
sind	O
nicht	O
gezwungen	O
,	O
dem	O
Link	O
zu	O
den	O
Versandkosten	O
zu	O
folgen	O
.	O

Wird	O
ein	O
so	O
bepreistes	O
Poster	O
hochgeladen	O
,	O
wird	O
im	O
Warenkorb	O
der	O
Preis	O
1,25	O
€	O
*	O
angezeigt	O
.	O

Nach	O
Betätigung	O
der	O
Schaltfläche	O
"	O
Zur	O
Kasse	O
"	O
ist	O
zunächst	O
die	O
Registrierung	O
und	O
Anmeldung	O
erforderlich	O
.	O

Bei	O
Auswahl	O
der	O
Option	O
"	O
Filialabholung	O
"	O
werden	O
zusätzlich	O
zum	O
Produktpreis	O
von	O
1,25	O
€	O
"	O
Versandkosten	O
in	O
die	O
Filiale	O
"	O
in	O
Höhe	O
von	O
0,65	O
€	O
angezeigt	O
.	O

Die	O
Klägerin	O
betreibt	O
eine	O
Druckerei	O
.	O

Sie	O
hat	O
Klage	O
auf	O
Unterlassung	O
,	O
Auskunftserteilung	O
und	O
Schadensersatz	O
erhoben	O
.	O

Das	O
Landgericht	O
hat	O
der	O
Klage	O
stattgegeben	O
.	O

Die	O
Berufung	O
der	O
Beklagten	O
hat	O
das	O
Berufungsgericht	O
mit	O
Beschluss	O
vom	O
20.	B-DATE
Dezember	I-DATE
2017	I-DATE
gemäß	O
§	B-LAW
522	I-LAW
Abs.	I-LAW
2	I-LAW
Satz	I-LAW
1	I-LAW
ZPO	I-LAW
zurückgewiesen	O
und	O
den	O
Beschluss	O
sowie	O
das	O
angefochtene	O
Urteil	O
ohne	O
Sicherheitsleistung	O
für	O
vorläufig	O
vollstreckbar	O
erklärt	O
;	O
den	O
Streitwert	O
hat	O
es	O
in	O
Übereinstimmung	O
mit	O
der	O
landgerichtlichen	O
Festsetzung	O
auf	O
15.000	O
€	O
festgesetzt	O
.	O

Den	O
Antrag	O
der	O
Beklagten	O
,	O
den	O
Beschluss	O
gemäß	O
§	B-LAW
716	I-LAW
in	I-LAW
Verbindung	I-LAW
mit	I-LAW
§§	I-LAW
321	I-LAW
,	I-LAW
711	I-LAW
ZPO	I-LAW
um	O
eine	O
Abwendungsbefugnis	O
zu	O
ergänzen	O
,	O
sowie	O
den	O
Antrag	O
nach	O
§	B-LAW
712	I-LAW
ZPO	I-LAW
hat	O
das	O
Berufungsgericht	O
im	O
schriftlichen	O
Verfahren	O
mit	O
Beschluss	O
vom	O
7.	B-DATE
Februar	I-DATE
2018	I-DATE
zurückgewiesen	O
.	O

Die	O
Beklagte	O
,	O
die	O
gegen	O
die	O
Nichtzulassung	O
der	O
Revision	O
durch	O
das	O
Berufungsgericht	O
Beschwerde	O
eingelegt	O
hat	O
,	O
beantragt	O
die	O
einstweilige	O
Einstellung	O
der	O
Zwangsvollstreckung	O
aus	O
dem	O
die	O
Berufung	O
zurückweisenden	O
Beschluss	O
des	O
Berufungsgerichts	O
sowie	O
aus	O
dem	O
landgerichtlichen	O
Urteil	O
.	O

II.	B-ORDINAL
Der	O
zulässige	O
Antrag	O
ist	O
in	O
der	O
Sache	O
unbegründet	O
.	O

1.	O
Wird	O
gegen	O
ein	O
für	O
vorläufig	O
vollstreckbar	O
erklärtes	O
Urteil	O
Revision	O
eingelegt	O
,	O
so	O
ordnet	O
das	O
Revisionsgericht	O
auf	O
Antrag	O
an	O
,	O
dass	O
die	O
Zwangsvollstreckung	O
einstweilen	O
eingestellt	O
wird	O
,	O
wenn	O
die	O
Vollstreckung	O
dem	O
Schuldner	O
einen	O
nicht	O
zu	O
ersetzenden	O
Nachteil	O
bringen	O
würde	O
und	O
ein	O
überwiegendes	O
Interesse	O
des	O
Gläubigers	O
nicht	O
entgegensteht	O
,	O
§	B-LAW
719	I-LAW
Abs.	I-LAW
2	I-LAW
Satz	I-LAW
1	I-LAW
ZPO	I-LAW
.	O

So	O
liegt	O
es	O
hier	O
.	O

2.	B-CARDINAL
Die	O
Nichtzulassungsbeschwerde	O
ist	O
unzulässig	O
.	O

Der	O
Wert	O
der	O
mit	O
der	O
Revision	O
geltend	O
zu	O
machenden	O
Beschwer	O
beträgt	O
nur	O
15.000	O
€	O
,	O
so	O
dass	O
die	O
gemäß	O
§	B-LAW
26	I-LAW
Nr.	I-LAW
8	I-LAW
EGZPO	I-LAW
erforderliche	O
Beschwer	O
von	O
mehr	O
als	O
20.000	O
€	O
nicht	O
erreicht	O
ist	O
.	O

a	O
)	O
Der	O
Wert	O
der	O
mit	O
der	O
Revision	O
geltend	O
zu	O
machenden	O
Beschwer	O
bemisst	O
sich	O
nach	O
dem	O
Interesse	O
der	O
Rechtsmittelklägerin	O
an	O
der	O
Abänderung	O
des	O
Urteils	O
.	O

Der	O
so	O
zu	O
bemessende	O
Wert	O
der	O
Beschwer	O
entspricht	O
zwar	O
nicht	O
zwangsläufig	O
,	O
aber	O
doch	O
regelmäßig	O
dem	O
nach	O
dem	O
Interesse	O
der	O
klagenden	O
Partei	O
an	O
dieser	O
Verurteilung	O
zu	O
bemessenden	O
Streitwert	O
.	O

b	O
)	O
Das	O
Berufungsgericht	O
hat	O
den	O
Streitwert	O
,	O
ebenso	O
wie	O
zuvor	O
das	O
Landgericht	O
,	O
in	O
dem	O
die	O
Berufung	O
zurückweisenden	O
Beschluss	O
auf	O
15.000	O
€	O
festgesetzt	O
.	O

Zur	O
Begründung	O
hat	O
es	O
ausgeführt	O
,	O
beim	O
Unterlassungsbegehren	O
sei	O
das	O
wirtschaftliche	O
Interesse	O
der	O
Klägerin	O
an	O
dem	O
mit	O
dem	O
Verfahren	O
erstrebten	O
Rechtszustand	O
maßgeblich	O
,	O
das	O
von	O
der	O
Angriffsschwere	O
der	O
zu	O
untersagenden	O
Handlung	O
abhänge	O
.	O

Verbotsantrag	O
und	O
Verbotsausspruch	O
hätten	O
sich	O
im	O
Berufungsverfahren	O
auch	O
nicht	O
geändert	O
.	O

Im	O
nachgehenden	O
Beschluss	O
vom	O
7.	B-DATE
Februar	I-DATE
2018	I-DATE
hat	O
es	O
zur	O
Beschwer	O
der	O
Beklagten	O
darauf	O
hingewiesen	O
,	O
es	O
sei	O
nicht	O
ersichtlich	O
,	O
dass	O
ausnahmsweise	O
das	O
grundsätzlich	O
unter	O
wirtschaftlichen	O
Gesichtspunkten	O
zu	O
bemessende	O
Interesse	O
der	O
Beklagten	O
daran	O
,	O
das	O
Unterlassungsgebot	O
nicht	O
befolgen	O
zu	O
müssen	O
,	O
höher	O
zu	O
bewerten	O
sei	O
als	O
das	O
Interesse	O
der	O
Klägerin	O
an	O
einer	O
Unterlassung	O
.	O

Diese	O
Beurteilung	O
ist	O
nicht	O
zu	O
beanstanden	O
.	O

c	O
)	O
Die	O
Beklagte	O
hat	O
zwar	O
nach	O
dem	O
Hinweis	O
des	O
Berufungsgerichts	O
gemäß	O
§	B-LAW
522	I-LAW
Abs.	I-LAW
2	I-LAW
Satz	I-LAW
2	I-LAW
ZPO	I-LAW
geltend	O
gemacht	O
,	O
der	O
Streitwert	O
sei	O
auf	O
30.000	O
€	O
zu	O
erhöhen	O
,	O
ihre	O
Beschwer	O
sei	O
sogar	O
deutlich	O
höher	O
zu	O
veranschlagen	O
und	O
eher	O
mit	O
50.000	O
€	O
zu	O
bewerten	O
.	O

Es	O
gehe	O
nicht	O
nur	O
um	O
einen	O
Wettbewerbsnachteil	O
gegenüber	O
der	O
Klägerin	O
,	O
sondern	O
gegenüber	O
allen	O
Wettbewerbern	O
.	O

Deshalb	O
entspreche	O
ihre	O
Beschwer	O
nicht	O
dem	O
korrespondierenden	O
Wettbewerbsvorteil	O
für	O
die	O
Klägerin	O
.	O

Diesen	O
von	O
ihr	O
befürchteten	O
Wettbewerbsnachteil	O
hat	O
die	O
Beklagte	O
jedoch	O
in	O
keiner	O
Weise	O
beziffert	O
.	O

Die	O
Behauptung	O
,	O
ihre	O
Beschwer	O
sei	O
"	O
eher	O
mit	O
50.000	O
€	O
zu	O
bewerten	O
"	O
entbehrt	O
jeglicher	O
Substantiierung	O
,	O
worauf	O
bereits	O
das	O
Berufungsgericht	O
in	O
seinem	O
Beschluss	O
vom	O
7.	B-DATE
Februar	I-DATE
2018	I-DATE
hingewiesen	O
hat	O
.	O

Der	O
pauschale	O
Verweis	O
darauf	O
,	O
bei	O
wettbewerbsrechtlichen	O
Auseinandersetzungen	O
über	O
die	O
Rechtmäßigkeit	O
einer	O
Preisgestaltung	O
sei	O
die	O
Beschwer	O
der	O
Beklagten	O
in	O
der	O
Regel	O
höher	O
als	O
das	O
Interesse	O
der	O
Klägerin	O
an	O
der	O
Einstellung	O
der	O
gerügten	O
Werbung	O
genügt	O
dafür	O
genauso	O
wenig	O
wie	O
der	O
ebenfalls	O
pauschale	O
Hinweis	O
auf	O
erhebliche	O
Wettbewerbsnachteile	O
gegenüber	O
anderen	O
Wettbewerbern	O
.	O

3.	B-CARDINAL
Der	O
Antrag	O
ist	O
darüber	O
hinaus	O
auch	O
deshalb	O
unbegründet	O
,	O
weil	O
die	O
Beklagte	O
nicht	O
dargelegt	O
hat	O
,	O
dass	O
die	O
Vollstreckung	O
für	O
sie	O
einen	O
nicht	O
zu	O
ersetzenden	O
Nachteil	O
bringen	O
würde	O
.	O

a	O
)	O
Die	O
Interessen	O
des	O
Schuldners	O
werden	O
nach	O
der	O
in	O
§	B-LAW
719	I-LAW
Abs.	I-LAW
2	I-LAW
Satz	I-LAW
1	I-LAW
ZPO	I-LAW
getroffenen	O
gesetzlichen	O
Wertentscheidung	O
grundsätzlich	O
hintangestellt	O
,	O
da	O
seine	O
Rechte	O
durch	O
ein	O
in	O
zwei	B-CARDINAL
Tatsacheninstanzen	O
geführtes	O
Erkenntnisverfahren	O
hinreichend	O
gewahrt	O
erscheinen	O
.	O

Demgegenüber	O
gebührt	O
den	O
Interessen	O
des	O
Gläubigers	O
,	O
dem	O
das	O
Gesetz	O
die	O
Vollstreckung	O
aus	O
einem	O
erwirkten	O
Titel	O
gestattet	O
,	O
auch	O
wenn	O
dieser	O
noch	O
nicht	O
rechtskräftig	O
ist	O
,	O
in	O
der	O
Regel	O
der	O
Vorrang	O
.	O

b	O
)	O
Einen	O
derartigen	O
unersetzlichen	O
Nachteil	O
hat	O
die	O
Beklagte	O
nicht	O
gemäß	O
§	B-LAW
719	I-LAW
Abs.	I-LAW
2	I-LAW
Satz	I-LAW
2	I-LAW
ZPO	I-LAW
glaubhaft	O
gemacht	O
.	O

Der	O
bloße	O
Verweis	O
auf	O
§	B-LAW
717	I-LAW
Abs.	I-LAW
3	I-LAW
ZPO	I-LAW
reicht	O
dafür	O
nicht	O
aus	O
.	O

Die	O
Rechtsbeschwerde	O
gegen	O
den	O
Beschluss	O
des	O
2.	B-ORG
Zivilsenats	I-ORG
des	I-ORG
Hanseatischen	I-ORG
Oberlandesgerichts	I-ORG
in	I-ORG
Bremen	I-ORG
vom	O
23.	B-DATE
August	I-DATE
2017	I-DATE
wird	O
auf	O
Kosten	O
des	O
Klägers	O
als	O
unzulässig	O
verworfen	O
.	O

Der	O
Wert	O
des	O
Rechtsbeschwerdeverfahrens	O
beträgt	O
7.365,28	O
€	O
.	O

I.	O
Der	O
im	O
Bezirk	O
des	O
Landgerichts	B-ORG
Traunstein	I-ORG
wohnhafte	O
Kläger	O
hat	O
den	O
in	O
Bremen	B-GPE
wohnhaften	O
und	O
kanzleiansässigen	O
beklagten	O
Rechtsanwalt	O
persönlich	O
auf	O
Rückzahlung	O
von	O
7.365,28	O
€	O
nebst	O
Zinsen	O
aus	O
§§	B-LAW
826	I-LAW
,	I-LAW
823	I-LAW
Abs.	I-LAW
2	I-LAW
BGB	I-LAW
in	O
Verbindung	O
mit	O
§	B-LAW
266	I-LAW
StGB	I-LAW
,	O
§	B-LAW
60	I-LAW
InsO	I-LAW
,	O
§	B-LAW
812	I-LAW
Abs.	I-LAW
1	I-LAW
Satz	I-LAW
1	I-LAW
Fall	I-LAW
1	I-LAW
BGB	I-LAW
vor	O
dem	O
Landgericht	B-ORG
Hamburg	I-ORG
in	O
Anspruch	O
genommen	O
.	O

Dieses	O
hat	O
sich	O
für	O
örtlich	O
unzuständig	O
erklärt	O
und	O
hat	O
die	O
Sache	O
,	O
trotz	O
eines	O
Antrags	O
des	O
Klägers	O
,	O
sie	O
an	O
das	O
Landgericht	B-ORG
Traunstein	I-ORG
zu	O
verweisen	O
,	O
nach	O
richterlichen	O
Hinweisen	O
an	O
das	O
Landgericht	B-ORG
Bremen	I-ORG
verwiesen	O
,	O
weil	O
der	O
Beklagte	O
seinen	O
Wohn-	O
und	O
Geschäftssitz	O
in	O
Bremen	B-GPE
habe	O
und	O
es	O
an	O
einem	O
hinreichenden	O
Vortrag	O
zu	O
einer	O
vom	O
Beklagten	O
am	O
Wohnsitz	O
des	O
Klägers	O
oder	O
in	O
Hamburg	B-GPE
begangenen	O
deliktischen	O
Handlung	O
fehle	O
.	O

Das	O
Landgericht	B-ORG
Bremen	I-ORG
hat	O
sich	O
aufgrund	O
der	O
für	O
bindend	O
angesehenen	O
Verweisung	O
für	O
örtlich	O
zuständig	O
angesehen	O
und	O
die	O
Klage	O
als	O
unbegründet	O
abgewiesen	O
.	O

Mit	O
seiner	O
Berufung	O
hat	O
der	O
Kläger	O
dieses	O
Urteil	O
nur	O
mit	O
der	O
Begründung	O
angegriffen	O
,	O
dass	O
sich	O
das	O
Landgericht	B-ORG
Bremen	I-ORG
zu	O
Unrecht	O
für	O
örtlich	O
zuständig	O
gehalten	O
habe	O
.	O

Daraufhin	O
hat	O
das	O
Berufungsgericht	O
die	O
Berufung	O
des	O
Klägers	O
durch	O
Beschluss	O
als	O
unzulässig	O
verworfen	O
.	O

Mit	O
seiner	O
Rechtsbeschwerde	O
möchte	O
der	O
Kläger	O
die	O
Aufhebung	O
der	O
angefochtenen	O
Entscheidungen	O
und	O
die	O
Zurückverweisung	O
der	O
Sache	O
an	O
das	O
Landgericht	B-ORG
Hamburg	I-ORG
erreichen	O
.	O

II.	B-ORDINAL
Die	O
Rechtsbeschwerde	O
ist	O
nach	O
§	B-LAW
574	I-LAW
Abs.	I-LAW
1	I-LAW
